account_length,international_plan,voice_mail_plan,number_vmail_messages,total_charge,total_calls_cnt,total_minutes,total_intl_charge,number_customer_service_calls,churn
135,no,yes,45,67.42999999999999,284,644.4,2.54,0,no
79,no,no,0,50.39,285,458.8,2.32,3,no
133,no,no,0,54.300000000000004,243,571.9,2.78,1,no
76,no,yes,37,60.8,263,623.9000000000001,3.32,1,no
216,no,no,0,62.449999999999996,256,628.3,2.54,3,no
73,no,no,0,54.91,373,571.2,4.1,2,no
183,no,yes,38,55.15,276,566.1,1.94,3,no
106,no,no,0,70.9,314,712.4,2.43,0,no
90,no,no,0,58.71,267,602.5,2.16,2,no
112,no,yes,17,36.79,292,413.5,2.35,1,no
92,no,no,0,48.25,288,535.3,2.27,2,no
35,no,no,0,51.51,245,488.5,3.24,1,no
28,no,no,0,63.519999999999996,248,600.5,3.73,1,no
93,no,no,0,54.510000000000005,286,554.9,1.92,0,no
26,no,no,0,53.73,252,577.3,2.48,3,no
33,yes,no,0,63.85999999999999,318,602.5,2.86,4,yes
120,no,no,0,66.94,271,671.3,3.08,2,no
124,no,no,0,49.0,287,613.0999999999999,3.13,2,no
56,no,no,0,38.06,278,484.0,2.73,1,no
39,no,no,0,57.48,353,620.5999999999999,2.67,1,no
158,no,no,0,52.55,356,601.8,3.35,1,no
52,no,yes,24,64.33000000000001,285,643.1999999999999,3.94,1,no
112,no,no,0,47.38999999999999,305,476.59999999999997,3.0,1,no
12,no,no,0,68.87,343,668.0999999999999,3.0,2,no
109,yes,no,0,46.36,315,452.70000000000005,1.97,4,yes
142,no,yes,38,61.86,333,577.2,3.35,4,no
60,no,no,0,60.67,320,593.4,2.13,3,no
168,no,no,0,48.45,334,465.99999999999994,2.46,1,yes
138,yes,no,0,62.120000000000005,305,503.1,0.0,3,yes
88,no,no,0,52.22999999999999,284,592.4,2.65,1,no
119,no,no,0,55.0,356,465.1,3.27,1,no
31,no,no,0,64.56,301,645.1,2.97,3,no
102,no,no,0,38.0,277,365.1,3.08,0,no
149,no,yes,25,53.49,298,524.5,2.89,1,yes
138,no,no,0,59.15,297,541.5,1.4,4,no
118,no,no,0,61.12,329,635.2,3.38,0,no
222,no,yes,34,58.980000000000004,241,560.8,1.32,4,no
130,no,no,0,56.57,284,613.3,3.32,0,no
140,no,no,0,43.43,270,395.9,3.32,4,yes
101,no,yes,39,46.809999999999995,319,481.3,3.51,1,no
134,no,yes,32,55.89,258,533.1,2.89,2,no
88,yes,no,0,52.01,256,601.6,3.89,2,yes
118,no,no,0,37.65,321,344.2,2.84,0,no
93,no,yes,21,68.08,289,689.9,1.94,1,no
232,no,no,0,66.76,341,606.5,2.7,2,no
137,no,yes,25,62.089999999999996,309,678.0999999999999,3.29,3,no
3,no,yes,23,60.95,284,597.3,1.73,0,no
137,no,no,0,61.3,283,612.9,4.0,3,no
42,no,no,0,66.16,277,614.0,3.43,0,no
58,no,no,0,56.660000000000004,320,544.7,2.65,3,no
55,no,yes,37,67.11999999999999,351,739.5999999999999,5.32,1,no
69,no,no,0,66.9,291,665.0999999999999,2.32,1,no
100,no,no,0,67.24,383,678.2,2.75,1,no
86,no,no,0,50.76,291,456.00000000000006,3.21,2,no
105,no,no,0,59.529999999999994,276,594.3,2.92,1,no
111,yes,no,0,58.18,270,579.5,2.38,2,no
75,no,no,0,64.22,275,663.6,2.3,0,no
95,no,yes,24,45.23,271,503.6,3.4,4,yes
137,no,no,0,57.04,267,586.0,2.48,4,no
116,yes,no,0,67.08,258,628.2,2.86,7,yes
125,no,no,0,46.690000000000005,304,510.9,2.08,2,no
65,no,no,0,59.89999999999999,242,622.8,2.3,3,no
100,no,no,0,77.01,267,772.5,3.67,0,yes
70,no,no,0,50.39,268,523.4,2.35,1,no
67,no,no,0,64.45,299,598.0,1.57,3,no
50,no,yes,39,55.60999999999999,250,609.0,3.56,2,no
42,no,no,0,50.56,315,485.09999999999997,1.24,0,no
103,no,yes,34,71.63,273,741.8,3.43,5,no
90,no,no,0,48.14999999999999,336,545.3000000000001,2.4,0,no
66,no,no,0,52.21,313,602.4000000000001,4.21,2,no
22,no,no,0,56.43000000000001,282,569.8,2.24,1,no
147,no,yes,35,45.349999999999994,281,522.9,2.4,2,no
57,no,yes,26,46.79,299,534.9,3.51,2,no
7,no,yes,33,61.53,334,626.9000000000001,3.02,2,no
85,no,no,0,65.56,339,594.5,3.48,4,no
92,no,no,0,57.029999999999994,286,504.4,2.03,1,no
92,no,no,0,62.25,347,619.7,2.67,1,no
133,no,no,0,43.18000000000001,338,502.3,2.73,2,no
134,no,no,0,43.63,370,476.8,1.94,2,no
66,no,yes,31,58.28,314,603.6999999999999,2.62,1,no
65,no,no,0,55.24,313,554.4,3.4,3,no
102,no,no,0,52.95,277,625.5,2.65,2,no
101,yes,no,0,56.02,348,585.5,2.62,0,yes
115,no,yes,37,53.55,292,536.8,3.59,0,no
111,no,yes,33,52.18,350,547.5,2.92,1,no
121,no,no,0,49.76,352,520.4000000000001,2.81,2,no
108,no,no,0,53.910000000000004,292,607.4,2.51,0,no
63,no,yes,25,63.48,303,623.5999999999999,2.43,1,no
59,no,yes,46,51.31,245,472.40000000000003,2.86,1,no
82,no,no,0,58.370000000000005,290,595.8,3.56,1,no
110,no,no,0,36.83,300,376.4,2.67,3,no
85,no,no,0,57.309999999999995,324,614.0999999999999,2.51,1,no
46,no,no,0,63.25,310,599.0999999999999,2.48,2,no
44,no,no,0,58.589999999999996,240,567.8,0.0,0,no
171,no,no,0,58.269999999999996,275,596.0,3.38,1,no
88,no,yes,37,60.480000000000004,305,628.2,2.57,2,no
169,no,no,0,58.34,277,502.4,2.08,2,no
48,no,no,0,59.83,264,618.1,3.27,1,no
65,no,no,0,34.05,291,385.9,1.81,3,no
53,no,no,0,56.669999999999995,270,583.4,2.62,1,no
72,no,yes,27,51.98,283,620.0,2.11,1,no
100,no,no,0,55.910000000000004,261,629.6,2.13,2,no
82,no,no,0,61.69,348,642.5,3.13,3,no
71,no,no,0,47.64,314,511.70000000000005,2.19,3,no
103,no,no,0,61.68,315,569.2,2.67,1,no
87,no,no,0,61.82,241,596.6999999999999,3.56,1,no
116,no,no,0,74.81,273,733.6,2.43,2,yes
140,no,no,0,68.75,283,660.3,2.89,1,no
93,no,no,0,62.3,334,622.5,3.11,3,no
90,no,no,0,63.059999999999995,338,571.4000000000001,3.46,0,no
130,no,no,0,61.50999999999999,262,609.7,3.13,1,no
121,yes,no,0,56.08,314,557.4000000000001,2.81,2,no
94,yes,yes,39,38.95,299,435.7,1.89,0,no
76,no,no,0,56.0,270,529.7,3.89,0,no
69,no,no,0,48.21,330,498.2,4.32,1,no
117,no,yes,35,59.35,308,602.9,3.35,1,no
70,no,no,0,89.86,326,825.5999999999999,1.54,1,yes
130,no,no,0,41.07,327,419.6,3.92,3,no
109,no,yes,40,50.510000000000005,290,546.3,3.11,0,no
115,no,no,0,61.68,276,659.4,4.05,0,no
114,no,no,0,46.480000000000004,339,452.6,2.13,2,no
135,no,no,0,54.3,323,644.6,2.81,0,no
79,no,yes,31,53.21000000000001,312,568.4,3.11,1,no
123,no,no,0,65.94000000000001,286,638.0999999999999,1.81,1,no
112,yes,no,0,51.470000000000006,319,474.0,2.13,1,no
57,no,no,0,58.95,292,529.0,3.05,0,no
143,no,no,0,66.81,277,561.9,4.64,1,no
107,no,no,0,61.81,305,518.6,2.65,1,no
103,yes,no,0,52.4,280,584.1,3.38,1,yes
157,no,no,0,75.5,238,763.2,2.03,5,yes
120,no,no,0,55.55,241,563.2,2.84,2,no
81,yes,yes,32,70.83,284,741.4,3.35,1,no
136,no,no,0,76.14000000000001,306,723.7,1.94,1,yes
83,no,yes,37,47.010000000000005,298,522.6,2.94,3,no
137,no,no,0,70.65,265,657.8000000000001,2.59,1,no
93,no,yes,37,60.45,274,564.9,2.81,3,no
103,no,no,0,48.35,317,481.0,2.89,1,no
96,no,no,0,49.1,252,483.3,4.48,2,no
77,yes,no,0,45.709999999999994,309,497.3,2.11,0,no
116,no,no,0,55.019999999999996,271,547.6,4.27,1,no
96,yes,no,0,59.92000000000001,335,614.2,1.57,3,no
60,yes,yes,45,38.05,292,384.5,2.65,4,yes
105,yes,yes,31,50.75999999999999,309,547.7,2.92,2,no
107,no,no,0,50.190000000000005,283,489.8,2.38,1,no
86,no,no,0,71.49,313,698.5,3.13,1,yes
115,no,no,0,63.709999999999994,349,648.3,3.54,1,no
128,no,yes,40,78.24,347,769.4000000000001,3.13,1,no
97,no,no,0,62.91,357,569.9,2.46,1,no
90,no,no,0,58.46,255,550.5999999999999,3.02,1,no
22,no,no,0,61.0,287,583.1,2.73,1,no
121,no,no,0,77.97999999999999,285,738.4000000000001,2.92,1,yes
169,no,no,0,67.98,325,732.3,3.08,2,no
83,no,no,0,66.39999999999999,267,599.8,2.54,0,no
87,no,yes,48,63.19,316,688.0,2.43,1,no
126,no,yes,24,57.78,222,586.9,2.0,1,no
61,no,yes,36,62.66,313,586.5,2.57,1,no
90,yes,no,0,59.5,269,561.6,1.19,2,no
131,no,no,0,49.09,316,551.4000000000001,1.35,2,no
89,no,no,0,51.07,355,508.0,3.0,1,no
71,no,no,0,44.699999999999996,312,541.6,3.0,0,no
166,no,no,0,70.35000000000001,320,684.7,2.7,4,no
146,yes,no,0,58.3,350,641.4,2.65,1,no
90,yes,no,0,45.39,308,459.0,3.02,2,no
59,no,no,0,55.34,263,621.6,2.59,0,no
25,no,no,0,70.76,289,680.5,3.0,2,no
105,no,no,0,43.370000000000005,279,509.6,3.16,3,no
143,no,yes,26,51.56,323,593.9000000000001,3.51,1,no
56,no,no,0,50.910000000000004,309,516.0,2.08,1,no
105,no,no,0,65.16,376,679.9,2.11,1,no
73,no,yes,33,68.82,314,706.3,2.38,1,no
54,no,no,0,67.47,305,670.4,2.73,0,no
98,no,no,0,55.53,292,547.5,3.94,2,no
100,no,yes,31,36.98,286,503.1,3.32,6,yes
107,no,no,0,65.24,292,625.5,2.84,4,no
167,no,no,0,54.99,272,544.4,3.81,1,no
49,no,no,0,52.19,253,515.4,2.3,2,no
34,no,no,0,52.94,250,568.5999999999999,2.65,0,no
109,no,no,0,53.559999999999995,293,635.9000000000001,2.05,3,no
109,no,no,0,45.089999999999996,207,482.4,2.94,1,no
39,no,no,0,69.73,324,739.6999999999999,3.27,3,no
90,no,no,0,53.160000000000004,284,611.6,2.43,2,no
114,no,no,0,65.7,291,679.0,3.11,2,no
113,no,no,0,67.06,299,580.0,3.05,2,no
19,no,yes,29,42.739999999999995,219,437.90000000000003,2.7,0,no
94,no,no,0,47.69,238,502.1,2.51,2,no
69,no,no,0,67.43,308,700.5,1.94,4,no
90,no,no,0,58.17,334,587.3,3.08,3,no
48,no,no,0,28.42,224,369.8,3.32,2,no
122,no,yes,30,63.599999999999994,283,615.5,2.57,1,no
123,no,yes,31,58.580000000000005,334,596.7,3.24,1,no
81,no,no,0,61.81,268,649.9000000000001,2.24,1,no
43,no,no,0,68.19000000000001,285,681.2,2.32,0,no
25,no,no,0,47.269999999999996,332,553.9,3.13,3,no
170,no,no,0,60.88,262,602.1,3.59,1,no
129,no,no,0,61.77000000000001,289,625.7,3.13,2,no
132,no,yes,33,50.459999999999994,280,537.2,3.11,3,no
42,no,no,0,50.91,337,539.4,3.86,5,yes
8,no,no,0,58.54,367,603.7,2.3,1,no
145,no,no,0,64.92,405,688.5,1.67,2,no
131,no,no,0,69.23,365,702.2,2.65,1,no
105,no,no,0,43.56999999999999,321,472.3,1.46,0,no
90,no,yes,32,71.36,254,694.5,1.84,3,no
124,no,no,0,44.96,330,508.0,3.56,4,yes
82,no,no,0,60.51,296,648.5,3.86,0,no
76,no,no,0,60.11,336,602.6,2.65,0,no
98,no,no,0,60.92,323,546.9,2.62,2,no
80,yes,no,0,71.75,242,663.4,2.54,0,yes
57,no,no,0,56.82,300,521.8,1.89,1,no
137,no,no,0,48.81,296,580.8,4.81,1,no
87,no,no,0,48.45,321,555.2,2.32,2,no
131,no,no,0,71.32,300,672.0,3.0,1,yes
116,no,no,0,33.25,291,397.5,2.97,1,no
136,no,yes,19,57.95,319,611.5,3.08,1,no
149,no,no,0,59.31,228,526.3000000000001,2.7,1,no
108,no,no,0,55.54,273,636.5999999999999,3.21,3,no
25,no,no,0,60.050000000000004,217,620.4000000000001,3.29,2,no
104,no,no,0,68.72,335,660.0,3.81,2,no
25,no,no,0,48.03,241,404.7,2.59,2,no
140,no,yes,24,63.24,262,608.2,2.4,3,no
106,no,no,0,51.839999999999996,286,543.0,2.16,2,no
81,no,yes,43,44.760000000000005,303,510.00000000000006,1.92,2,no
77,no,yes,32,57.09,314,587.8,2.16,1,no
87,no,yes,28,63.93000000000001,272,636.3,3.97,1,no
72,no,yes,38,44.589999999999996,318,519.2,2.24,4,yes
45,no,yes,18,48.65,330,476.2,3.19,0,no
41,yes,yes,31,80.94,266,787.7,3.05,0,no
122,no,no,0,49.51,279,532.6,3.02,1,no
92,no,yes,21,63.709999999999994,249,643.9000000000001,3.35,0,no
65,yes,no,0,39.35,258,509.0,3.62,1,yes
57,no,yes,24,44.76,311,453.99999999999994,3.78,1,no
127,no,no,0,73.33,292,686.5,3.56,0,yes
121,no,no,0,59.900000000000006,323,656.7,2.73,2,no
117,no,no,0,64.49000000000001,336,696.2,3.43,1,no
37,no,no,0,68.95,311,698.0,2.21,3,no
162,no,no,0,43.879999999999995,298,501.09999999999997,3.08,1,no
193,no,no,0,59.330000000000005,314,582.0,3.35,3,no
80,no,no,0,56.96,241,533.5,2.48,2,no
176,no,no,0,56.85,296,609.2,3.05,1,no
89,no,yes,24,61.68,333,622.7,1.54,1,no
128,no,no,0,58.410000000000004,324,575.8,2.65,1,no
138,no,no,0,40.01,360,523.5,2.38,0,no
90,no,no,0,57.410000000000004,308,553.7,2.73,3,no
57,no,yes,25,47.53,315,489.79999999999995,2.3,3,no
177,no,yes,29,65.25,303,655.7,4.24,3,no
98,no,yes,23,55.400000000000006,311,560.7,3.86,0,no
140,no,no,0,54.71,322,534.3,3.27,2,no
133,no,no,0,56.63,269,514.8000000000001,2.48,0,no
166,no,yes,26,42.21,292,436.0,2.03,0,no
86,no,no,0,44.489999999999995,297,472.09999999999997,3.19,2,no
117,no,no,0,63.2,350,679.5,2.24,0,no
86,no,no,0,63.68000000000001,282,623.5,3.11,3,no
74,no,no,0,61.2,252,622.8,2.0,1,no
178,no,no,0,53.760000000000005,303,470.20000000000005,4.13,2,yes
95,no,yes,45,56.73,341,685.3,3.46,1,no
85,no,no,0,63.43000000000001,335,703.3,2.32,0,no
81,no,no,0,35.010000000000005,303,428.79999999999995,2.46,0,no
41,no,no,0,39.15,332,488.40000000000003,2.97,6,yes
217,no,no,0,42.42,244,503.1,3.89,0,no
79,no,no,0,59.36000000000001,314,569.7,2.13,0,no
15,no,no,0,61.67,330,684.0999999999999,3.56,5,no
96,no,no,0,44.96,321,466.70000000000005,3.11,3,no
140,no,no,0,64.17,310,652.5999999999999,3.13,1,no
67,no,no,0,36.34,294,399.5,2.4,1,no
105,no,no,0,54.58,340,588.5,2.78,1,no
38,no,no,0,78.21,255,747.3000000000001,2.94,1,yes
110,no,no,0,71.53999999999999,256,707.5,3.48,1,yes
74,no,no,0,50.71,330,554.0999999999999,2.94,1,no
79,no,yes,30,47.790000000000006,323,517.9000000000001,2.62,3,no
114,yes,no,0,65.64,248,660.0999999999999,3.62,2,yes
44,no,no,0,64.52,274,599.7,2.54,5,no
107,no,no,0,66.72,344,693.1,2.0,2,no
104,no,yes,15,46.6,302,521.6,2.16,0,no
98,no,no,0,53.49,287,600.3,2.48,1,no
60,no,no,0,51.81999999999999,297,457.5,3.02,2,no
138,no,yes,33,72.89,252,766.3,2.19,0,no
89,no,no,0,74.72,354,709.0,1.27,1,yes
22,no,yes,29,56.29,380,650.5,3.0,2,no
69,no,no,0,46.64,283,525.7,2.75,1,no
106,no,no,0,67.97,351,617.0,3.02,0,no
104,no,no,0,42.59,264,474.4,3.78,1,no
174,no,no,0,54.22,246,584.6,1.67,3,no
127,no,yes,33,61.39,314,647.8,2.0,1,no
2,no,yes,27,45.41,342,472.7,2.51,1,no
91,no,no,0,72.86,253,655.8,1.73,1,yes
34,no,yes,26,61.31,279,648.9000000000001,2.57,2,no
111,no,no,0,54.09,252,499.29999999999995,3.05,1,no
110,no,yes,30,51.89,265,548.5999999999999,3.35,2,no
65,no,no,0,60.24,275,660.3000000000001,3.27,3,no
51,no,yes,24,60.83,248,629.0,4.08,1,no
64,no,no,0,46.35,283,614.9,3.7,2,no
117,no,no,0,68.2,193,711.8,3.0,2,no
38,no,no,0,59.9,326,557.8,1.51,1,no
112,yes,no,0,61.67,321,592.0999999999999,2.81,2,no
48,no,yes,37,46.57,268,483.9,3.13,2,no
105,no,no,0,51.190000000000005,275,518.8,3.43,2,no
140,no,no,0,66.17,231,705.6,2.92,6,no
185,no,yes,18,44.22,342,489.59999999999997,2.3,0,no
99,no,no,0,67.36,334,705.9000000000001,2.59,2,no
52,no,no,0,55.33,323,580.2,2.24,1,no
200,yes,yes,29,38.03,295,411.29999999999995,1.54,1,yes
82,no,no,0,59.849999999999994,306,592.7,2.94,1,no
143,no,no,0,62.559999999999995,291,639.0999999999999,1.49,1,yes
97,no,no,0,38.2,309,427.1,3.89,2,no
83,no,no,0,65.56,268,668.6,2.73,3,no
92,no,no,0,46.69,269,533.3,2.24,2,no
130,no,no,0,60.260000000000005,251,612.5,3.4,0,no
97,yes,no,0,75.81,240,734.4,1.65,5,yes
53,no,yes,22,51.37,317,485.70000000000005,3.24,3,no
87,yes,no,0,55.28,262,619.9,2.67,0,no
138,no,no,0,29.669999999999998,318,375.9,3.11,1,no
136,no,no,0,69.7,337,681.0,3.0,3,no
98,no,no,0,50.699999999999996,278,490.4,3.24,6,yes
109,no,no,0,52.72,305,619.0,2.51,1,no
84,no,no,0,53.52,281,548.2,2.32,2,no
157,no,yes,27,54.480000000000004,258,561.2,3.21,2,no
74,no,yes,24,50.78999999999999,338,547.0999999999999,3.11,3,no
66,no,no,0,54.61,311,613.7,2.19,0,no
142,no,yes,20,66.22999999999999,344,654.0999999999999,2.86,4,no
136,no,yes,24,66.87,335,608.6,2.97,4,no
75,no,yes,17,61.35999999999999,352,617.2,3.48,4,no
59,no,no,0,65.19,309,656.5999999999999,3.08,2,no
45,no,yes,32,67.01,274,622.6,2.08,2,no
48,no,no,0,65.7,345,612.5,2.62,1,no
16,no,no,0,56.99,253,515.9000000000001,2.27,1,no
140,no,no,0,49.86,327,496.79999999999995,2.89,1,no
108,no,yes,48,63.45,337,694.9,1.86,1,no
53,no,no,0,56.17,237,446.5,2.24,1,no
91,no,no,0,68.73,267,687.0,2.05,4,no
26,yes,no,0,64.07000000000001,334,671.8000000000001,2.59,0,no
129,no,no,0,47.519999999999996,288,520.9,2.05,2,no
118,yes,yes,52,40.980000000000004,353,448.7,2.13,0,no
51,no,yes,32,65.26,308,717.9,2.75,3,no
57,no,yes,25,57.11000000000001,306,571.5,2.73,1,no
103,no,no,0,56.099999999999994,299,525.6,2.54,3,no
57,no,no,0,59.13,309,602.7,0.92,1,no
84,no,no,0,48.07,255,486.20000000000005,1.7,1,no
166,yes,no,0,54.07,318,521.5,2.75,2,yes
130,no,no,0,57.57,292,624.6,2.43,1,no
116,yes,no,0,52.25000000000001,320,471.79999999999995,1.32,2,no
161,no,no,0,52.73,313,548.9000000000001,2.51,2,no
130,no,no,0,64.3,370,741.4,3.24,2,no
42,no,no,0,50.72,334,553.3,3.05,3,no
97,no,yes,27,42.24,252,479.3,1.97,0,no
127,no,yes,29,56.2,367,601.8000000000001,5.0,2,no
34,no,yes,33,72.17999999999999,323,632.1,0.95,0,no
116,no,no,0,52.22,288,518.3,3.7,1,no
158,no,no,0,44.62,257,542.5,3.51,2,no
86,no,yes,23,70.57000000000001,307,653.3,1.97,3,no
21,no,no,0,72.17999999999999,280,706.1,3.13,1,yes
78,no,no,0,59.290000000000006,341,516.9,3.19,3,no
137,no,no,0,53.46,288,626.7,3.11,4,yes
84,no,no,0,51.44,331,532.7,2.16,1,no
132,no,no,0,55.59,314,563.1,2.75,1,no
83,no,no,0,61.37,230,653.9,3.08,0,no
49,yes,no,0,60.32,277,674.8,2.65,1,no
43,no,no,0,71.9,305,668.2,2.75,3,yes
78,no,yes,38,48.36,267,454.7,2.03,1,no
65,no,no,0,56.699999999999996,248,573.5,2.32,1,no
79,no,no,0,43.199999999999996,302,542.8,2.94,1,no
76,no,no,0,54.61,300,576.3,1.76,0,no
124,no,no,0,57.75,296,600.5,2.19,1,no
98,no,no,0,63.169999999999995,218,600.9,2.81,2,no
142,no,no,0,60.52,283,525.3,2.7,4,no
146,no,no,0,50.07,356,501.09999999999997,2.92,0,no
84,no,no,0,63.04,254,615.1,3.46,3,no
200,no,no,0,64.91,299,677.9,3.48,3,no
17,no,no,0,59.07000000000001,331,608.4,4.0,0,no
125,no,no,0,52.49,327,555.7,2.94,2,no
61,no,no,0,33.61,255,386.79999999999995,3.59,2,no
103,no,yes,30,68.60000000000001,300,640.4,1.78,2,no
20,no,no,0,43.25,294,451.9,4.0,0,no
115,no,no,0,60.37,300,670.5,2.0,0,no
139,no,no,0,54.87,250,550.6,2.65,1,no
96,no,no,0,66.2,356,714.8,3.24,2,no
101,no,no,0,56.71,342,552.3,3.19,2,no
86,no,yes,26,44.28,312,471.79999999999995,3.59,1,no
42,no,yes,21,45.73,254,519.3,2.97,2,no
48,no,no,0,59.27,329,559.8,1.81,4,no
134,no,no,0,60.900000000000006,223,596.7,1.4,2,no
149,no,no,0,46.26,297,459.2,2.05,0,no
120,no,no,0,65.61,329,632.8,1.97,3,no
62,no,no,0,46.37,253,500.0,3.27,5,yes
84,no,yes,25,50.86,287,585.4,3.48,4,yes
16,no,no,0,65.36,351,632.3,3.21,0,no
80,no,no,0,35.26,307,394.5,2.21,1,no
78,no,no,0,73.57000000000001,316,737.1,4.4,0,yes
102,no,yes,48,51.580000000000005,318,565.6,2.11,6,yes
74,no,yes,38,62.44,273,642.4,4.0,2,no
135,no,no,0,58.400000000000006,312,568.9,3.08,1,no
55,no,no,0,58.26,279,585.0,3.0,0,no
106,no,no,0,50.059999999999995,314,597.3,1.84,1,no
34,no,no,0,63.57,312,646.0,3.38,1,no
100,no,no,0,61.480000000000004,277,673.4,2.67,1,no
127,no,no,0,52.230000000000004,305,507.3,2.3,2,no
65,no,yes,19,78.13,297,721.4,2.03,1,no
109,no,yes,39,40.9,296,500.9,1.3,2,no
98,no,no,0,46.4,298,490.4,3.21,4,yes
141,no,no,0,57.72,325,581.2,3.81,6,no
136,no,no,0,67.49000000000001,266,662.9,3.67,0,no
42,no,no,0,66.56,321,675.6,3.16,0,no
162,yes,no,0,55.92,312,617.0,2.48,2,no
49,no,no,0,60.5,337,597.1,2.73,1,no
103,no,no,0,52.39,269,591.2,1.86,1,no
102,no,no,0,35.93000000000001,278,427.1,3.38,1,no
222,no,no,0,73.86,314,723.4000000000001,3.29,1,yes
100,no,yes,20,46.25,341,505.5,2.59,1,no
86,no,no,0,48.81,297,508.9,3.62,1,no
94,no,yes,38,58.86,311,536.5,2.78,1,no
106,no,no,0,55.41,329,629.9,2.97,1,no
91,no,no,0,77.05000000000001,332,750.8,2.51,1,yes
62,no,no,0,51.35,299,503.90000000000003,3.56,1,no
47,no,no,0,33.480000000000004,280,337.6,2.92,1,no
51,no,no,0,56.93,305,579.5,2.46,0,no
116,no,no,0,60.43000000000001,341,586.3000000000001,1.7,2,no
145,no,no,0,59.67999999999999,339,561.4000000000001,1.84,2,no
180,no,no,0,51.86,295,538.1,4.37,1,no
67,no,no,0,46.769999999999996,283,497.4,3.54,0,no
38,no,yes,38,60.97,354,635.6,3.32,2,no
164,no,yes,32,38.309999999999995,285,422.1,2.16,1,no
119,no,no,0,30.5,317,411.6,2.24,2,no
74,no,no,0,52.57,318,511.2,2.89,1,no
18,no,no,0,55.709999999999994,328,614.7,3.08,1,no
93,no,no,0,56.160000000000004,311,578.9,1.89,4,no
64,no,yes,18,58.5,265,578.7,2.84,2,no
108,no,no,0,45.62,259,432.1,2.62,1,no
112,no,no,0,61.04,263,659.5,1.11,0,no
77,no,no,0,49.04,290,439.20000000000005,3.08,2,no
68,no,yes,43,57.82,309,644.1,2.4,3,no
83,yes,no,0,54.39000000000001,301,501.90000000000003,2.48,3,yes
87,no,yes,18,60.55,288,631.3,3.24,1,no
43,no,yes,39,57.16,336,573.8,2.92,1,no
113,no,no,0,47.550000000000004,321,426.7,3.29,2,no
95,no,yes,27,57.760000000000005,275,595.6,1.59,2,no
30,no,no,0,61.88,310,673.3,3.11,1,no
172,no,no,0,78.07000000000001,296,702.8,3.05,2,yes
82,no,yes,23,52.25,271,530.0,3.19,1,no
95,no,no,0,58.17,247,553.9000000000001,3.08,1,no
97,no,no,0,52.71,328,501.79999999999995,3.51,1,no
115,no,no,0,80.76,245,828.6,1.3,3,yes
94,no,no,0,65.37,371,645.8,3.16,3,no
88,no,no,0,59.93,338,683.8,3.48,2,no
95,no,no,0,59.69,258,654.5,2.46,1,no
52,no,no,0,55.73,293,606.4000000000001,3.35,3,no
91,no,no,0,43.61,310,479.7,3.43,2,no
163,no,no,0,64.51,316,612.6,1.67,1,no
145,yes,no,0,41.72,255,446.8,2.94,1,no
116,no,no,0,47.53,266,491.6,4.43,0,no
95,no,no,0,55.089999999999996,291,467.70000000000005,3.24,1,no
49,no,no,0,61.05,324,698.4,2.11,3,no
121,no,no,0,57.129999999999995,316,565.0,1.57,2,no
39,no,no,0,64.00999999999999,310,672.1,1.46,3,no
41,no,yes,24,68.86,294,665.0,3.27,1,no
60,no,no,0,58.870000000000005,260,575.9000000000001,3.62,2,no
158,no,no,0,69.3,248,685.0999999999999,3.11,2,no
121,no,yes,12,50.11,254,545.4,3.56,3,no
45,no,no,0,51.98,302,576.2,3.24,2,no
154,no,no,0,41.58,323,502.9,2.48,2,no
127,no,no,0,60.800000000000004,305,553.9,1.22,2,no
74,yes,no,0,76.13,352,733.0,2.24,3,yes
26,no,no,0,76.81,320,682.8,2.0,2,yes
101,no,yes,24,74.31,250,733.8,2.81,2,no
67,no,no,0,63.61,268,544.5,3.38,1,no
142,no,no,0,53.34,280,606.4,2.4,1,no
183,no,yes,31,65.27000000000001,376,662.4000000000001,3.73,1,no
202,no,no,0,61.04,294,677.9000000000001,3.94,3,no
24,yes,no,0,62.05,406,574.3,2.86,1,no
36,no,no,0,56.33,318,569.6,1.97,1,no
167,no,no,0,42.85,359,458.3,3.59,1,no
118,no,no,0,32.21,359,355.1,1.78,0,no
136,no,no,0,47.45,271,521.1,2.81,1,no
77,no,no,0,53.85,347,569.4,1.35,0,no
133,no,no,0,51.36,328,536.7,3.02,2,no
122,no,no,0,46.97,245,476.70000000000005,2.51,1,no
19,no,no,0,47.720000000000006,268,483.4,2.51,0,no
140,no,no,0,58.06,333,568.1,3.27,0,no
119,no,no,0,47.629999999999995,279,515.9,3.73,2,no
80,no,yes,34,59.879999999999995,306,563.5,3.29,1,no
116,no,no,0,48.589999999999996,287,486.4,3.0,0,no
87,no,no,0,50.61,239,535.0,4.08,1,no
7,no,no,0,49.050000000000004,273,495.4,3.0,2,no
25,no,no,0,49.59,310,501.79999999999995,3.67,4,yes
133,no,no,0,51.42,281,605.6,3.0,1,no
63,no,no,0,43.019999999999996,380,618.4000000000001,1.51,0,no
120,no,no,0,39.4,337,452.3,2.59,1,no
39,no,yes,17,66.22,280,646.6999999999999,2.48,3,no
132,yes,no,0,57.9,332,680.1,1.89,1,yes
108,no,yes,30,47.010000000000005,307,514.8,2.32,1,no
76,no,no,0,59.959999999999994,321,659.7,3.08,2,no
95,no,no,0,38.06,280,471.6,2.65,2,no
